"","pixel","bs_sic_x10","lon","lat","sicDate","x","y"
"11148",11,201,-173.73223588,62.30883546,"20220504",-2384857.35645813,1912834.99988579
"12131",12,0,-173.39871039,62.13615455,"20220504",-2411473.67853153,1911222.11307978
"13123",13,149,-173.10043038,61.95538139,"20220504",-2437718.94307876,1911445.37777676
"14123",14,0,-172.74200852,62.09614904,"20220504",-2436850.54348647,1886267.69227442
"15123",15,0,-172.37301955,62.21931067,"20220504",-2437718.54562213,1861958.28583285
"16123",16,0,-172.01043703,62.34746359,"20220504",-2437718.35458089,1837648.8452323
"1601",1,0,-173.05576386,62.26233287,"20220505",-2411473.49214075,1887832.07778017
"2124",2,0,-173.33655426,62.42821497,"20220505",-2387276.81855827,1887831.88592911
"3124",3,0,-172.67357453,62.40051872,"20220505",-2411473.28765688,1862022.41413149
"4124",4,0,-172.9293529,62.57602444,"20220505",-2387276.60372308,1860409.10948969
"5124",5,0,-172.3087748,62.53892242,"20220505",-2410666.53116729,1837019.28420536
"6124",6,0,-172.59435311,62.72215112,"20220505",-2384856.75697129,1836212.53598877
"7124",7,0,-172.8825669,62.86960264,"20220505",-2362273.2266533,1837825.46139676
"8124",8,0,-173.28950402,62.74155685,"20220505",-2360660.30422343,1863635.10199659
"9124",9,0,-173.64949576,62.61006956,"20220505",-2360660.49126403,1887831.6767689
"10124",10,210,-174.05315813,62.45989067,"20220505",-2360660.70709449,1915254.47383621
"11149",11,0,-173.73223588,62.30883546,"20220505",-2384857.35645813,1912834.99988579
"12132",12,0,-173.39871039,62.13615455,"20220505",-2411473.67853153,1911222.11307978
"13124",13,0,-173.10043038,61.95538139,"20220505",-2437718.94307876,1911445.37777676
"14124",14,0,-172.74200852,62.09614904,"20220505",-2436850.54348647,1886267.69227442
"15124",15,0,-172.37301955,62.21931067,"20220505",-2437718.54562213,1861958.28583285
"16124",16,0,-172.01043703,62.34746359,"20220505",-2437718.35458089,1837648.8452323
"1602",1,0,-173.05576386,62.26233287,"20220506",-2411473.49214075,1887832.07778017
"2125",2,0,-173.33655426,62.42821497,"20220506",-2387276.81855827,1887831.88592911
"3125",3,0,-172.67357453,62.40051872,"20220506",-2411473.28765688,1862022.41413149
"4125",4,0,-172.9293529,62.57602444,"20220506",-2387276.60372308,1860409.10948969
"5125",5,0,-172.3087748,62.53892242,"20220506",-2410666.53116729,1837019.28420536
"6125",6,0,-172.59435311,62.72215112,"20220506",-2384856.75697129,1836212.53598877
"7125",7,0,-172.8825669,62.86960264,"20220506",-2362273.2266533,1837825.46139676
"8125",8,0,-173.28950402,62.74155685,"20220506",-2360660.30422343,1863635.10199659
"9125",9,0,-173.64949576,62.61006956,"20220506",-2360660.49126403,1887831.6767689
"10125",10,159,-174.05315813,62.45989067,"20220506",-2360660.70709449,1915254.47383621
"11150",11,0,-173.73223588,62.30883546,"20220506",-2384857.35645813,1912834.99988579
"12133",12,0,-173.39871039,62.13615455,"20220506",-2411473.67853153,1911222.11307978
"13125",13,0,-173.10043038,61.95538139,"20220506",-2437718.94307876,1911445.37777676
"14125",14,0,-172.74200852,62.09614904,"20220506",-2436850.54348647,1886267.69227442
"15125",15,0,-172.37301955,62.21931067,"20220506",-2437718.54562213,1861958.28583285
"16125",16,0,-172.01043703,62.34746359,"20220506",-2437718.35458089,1837648.8452323
"1603",1,0,-173.05576386,62.26233287,"20220507",-2411473.49214075,1887832.07778017
"2126",2,0,-173.33655426,62.42821497,"20220507",-2387276.81855827,1887831.88592911
"3126",3,0,-172.67357453,62.40051872,"20220507",-2411473.28765688,1862022.41413149
"4126",4,0,-172.9293529,62.57602444,"20220507",-2387276.60372308,1860409.10948969
"5126",5,0,-172.3087748,62.53892242,"20220507",-2410666.53116729,1837019.28420536
"6126",6,0,-172.59435311,62.72215112,"20220507",-2384856.75697129,1836212.53598877
"7126",7,0,-172.8825669,62.86960264,"20220507",-2362273.2266533,1837825.46139676
"8126",8,0,-173.28950402,62.74155685,"20220507",-2360660.30422343,1863635.10199659
"9126",9,0,-173.64949576,62.61006956,"20220507",-2360660.49126403,1887831.6767689
"10126",10,0,-174.05315813,62.45989067,"20220507",-2360660.70709449,1915254.47383621
"11151",11,0,-173.73223588,62.30883546,"20220507",-2384857.35645813,1912834.99988579
"12134",12,0,-173.39871039,62.13615455,"20220507",-2411473.67853153,1911222.11307978
"13126",13,0,-173.10043038,61.95538139,"20220507",-2437718.94307876,1911445.37777676
"14126",14,0,-172.74200852,62.09614904,"20220507",-2436850.54348647,1886267.69227442
"15126",15,0,-172.37301955,62.21931067,"20220507",-2437718.54562213,1861958.28583285
"16126",16,0,-172.01043703,62.34746359,"20220507",-2437718.35458089,1837648.8452323
"1604",1,0,-173.05576386,62.26233287,"20220508",-2411473.49214075,1887832.07778017
"2127",2,0,-173.33655426,62.42821497,"20220508",-2387276.81855827,1887831.88592911
"3127",3,0,-172.67357453,62.40051872,"20220508",-2411473.28765688,1862022.41413149
"4127",4,0,-172.9293529,62.57602444,"20220508",-2387276.60372308,1860409.10948969
"5127",5,0,-172.3087748,62.53892242,"20220508",-2410666.53116729,1837019.28420536
"6127",6,0,-172.59435311,62.72215112,"20220508",-2384856.75697129,1836212.53598877
"7127",7,0,-172.8825669,62.86960264,"20220508",-2362273.2266533,1837825.46139676
"8127",8,0,-173.28950402,62.74155685,"20220508",-2360660.30422343,1863635.10199659
"9127",9,0,-173.64949576,62.61006956,"20220508",-2360660.49126403,1887831.6767689
"10127",10,250,-174.05315813,62.45989067,"20220508",-2360660.70709449,1915254.47383621
"11152",11,250,-173.73223588,62.30883546,"20220508",-2384857.35645813,1912834.99988579
"12135",12,0,-173.39871039,62.13615455,"20220508",-2411473.67853153,1911222.11307978
"13127",13,274,-173.10043038,61.95538139,"20220508",-2437718.94307876,1911445.37777676
"14127",14,0,-172.74200852,62.09614904,"20220508",-2436850.54348647,1886267.69227442
"15127",15,0,-172.37301955,62.21931067,"20220508",-2437718.54562213,1861958.28583285
"16127",16,0,-172.01043703,62.34746359,"20220508",-2437718.35458089,1837648.8452323
"1605",1,0,-173.05576386,62.26233287,"20220509",-2411473.49214075,1887832.07778017
"2128",2,0,-173.33655426,62.42821497,"20220509",-2387276.81855827,1887831.88592911
"3128",3,0,-172.67357453,62.40051872,"20220509",-2411473.28765688,1862022.41413149
"4128",4,0,-172.9293529,62.57602444,"20220509",-2387276.60372308,1860409.10948969
"5128",5,0,-172.3087748,62.53892242,"20220509",-2410666.53116729,1837019.28420536
"6128",6,0,-172.59435311,62.72215112,"20220509",-2384856.75697129,1836212.53598877
"7128",7,0,-172.8825669,62.86960264,"20220509",-2362273.2266533,1837825.46139676
"8128",8,235,-173.28950402,62.74155685,"20220509",-2360660.30422343,1863635.10199659
"9128",9,212,-173.64949576,62.61006956,"20220509",-2360660.49126403,1887831.6767689
"10128",10,274,-174.05315813,62.45989067,"20220509",-2360660.70709449,1915254.47383621
"11153",11,223,-173.73223588,62.30883546,"20220509",-2384857.35645813,1912834.99988579
"12136",12,0,-173.39871039,62.13615455,"20220509",-2411473.67853153,1911222.11307978
"13128",13,191,-173.10043038,61.95538139,"20220509",-2437718.94307876,1911445.37777676
"14128",14,0,-172.74200852,62.09614904,"20220509",-2436850.54348647,1886267.69227442
"15128",15,0,-172.37301955,62.21931067,"20220509",-2437718.54562213,1861958.28583285
"16128",16,0,-172.01043703,62.34746359,"20220509",-2437718.35458089,1837648.8452323
"1606",1,0,-173.05576386,62.26233287,"20220510",-2411473.49214075,1887832.07778017
"2129",2,0,-173.33655426,62.42821497,"20220510",-2387276.81855827,1887831.88592911
"3129",3,0,-172.67357453,62.40051872,"20220510",-2411473.28765688,1862022.41413149
"4129",4,0,-172.9293529,62.57602444,"20220510",-2387276.60372308,1860409.10948969
"5129",5,0,-172.3087748,62.53892242,"20220510",-2410666.53116729,1837019.28420536
"6129",6,0,-172.59435311,62.72215112,"20220510",-2384856.75697129,1836212.53598877
"7129",7,215,-172.8825669,62.86960264,"20220510",-2362273.2266533,1837825.46139676
"8129",8,251,-173.28950402,62.74155685,"20220510",-2360660.30422343,1863635.10199659
"9129",9,272,-173.64949576,62.61006956,"20220510",-2360660.49126403,1887831.6767689
"10129",10,303,-174.05315813,62.45989067,"20220510",-2360660.70709449,1915254.47383621
"11154",11,0,-173.73223588,62.30883546,"20220510",-2384857.35645813,1912834.99988579
"12137",12,0,-173.39871039,62.13615455,"20220510",-2411473.67853153,1911222.11307978
"13129",13,0,-173.10043038,61.95538139,"20220510",-2437718.94307876,1911445.37777676
"14129",14,0,-172.74200852,62.09614904,"20220510",-2436850.54348647,1886267.69227442
"15129",15,0,-172.37301955,62.21931067,"20220510",-2437718.54562213,1861958.28583285
"16129",16,0,-172.01043703,62.34746359,"20220510",-2437718.35458089,1837648.8452323
"1607",1,0,-173.05576386,62.26233287,"20220511",-2411473.49214075,1887832.07778017
"2130",2,0,-173.33655426,62.42821497,"20220511",-2387276.81855827,1887831.88592911
"3130",3,0,-172.67357453,62.40051872,"20220511",-2411473.28765688,1862022.41413149
"4130",4,0,-172.9293529,62.57602444,"20220511",-2387276.60372308,1860409.10948969
"5130",5,0,-172.3087748,62.53892242,"20220511",-2410666.53116729,1837019.28420536
"6130",6,0,-172.59435311,62.72215112,"20220511",-2384856.75697129,1836212.53598877
"7130",7,360,-172.8825669,62.86960264,"20220511",-2362273.2266533,1837825.46139676
"8130",8,0,-173.28950402,62.74155685,"20220511",-2360660.30422343,1863635.10199659
"9130",9,0,-173.64949576,62.61006956,"20220511",-2360660.49126403,1887831.6767689
"10130",10,356,-174.05315813,62.45989067,"20220511",-2360660.70709449,1915254.47383621
"11155",11,0,-173.73223588,62.30883546,"20220511",-2384857.35645813,1912834.99988579
"12138",12,0,-173.39871039,62.13615455,"20220511",-2411473.67853153,1911222.11307978
"13130",13,0,-173.10043038,61.95538139,"20220511",-2437718.94307876,1911445.37777676
"14130",14,0,-172.74200852,62.09614904,"20220511",-2436850.54348647,1886267.69227442
"15130",15,0,-172.37301955,62.21931067,"20220511",-2437718.54562213,1861958.28583285
"16130",16,0,-172.01043703,62.34746359,"20220511",-2437718.35458089,1837648.8452323
"1608",1,0,-173.05576386,62.26233287,"20220512",-2411473.49214075,1887832.07778017
"2131",2,0,-173.33655426,62.42821497,"20220512",-2387276.81855827,1887831.88592911
"3131",3,0,-172.67357453,62.40051872,"20220512",-2411473.28765688,1862022.41413149
"4131",4,202,-172.9293529,62.57602444,"20220512",-2387276.60372308,1860409.10948969
"5131",5,0,-172.3087748,62.53892242,"20220512",-2410666.53116729,1837019.28420536
"6131",6,0,-172.59435311,62.72215112,"20220512",-2384856.75697129,1836212.53598877
"7131",7,267,-172.8825669,62.86960264,"20220512",-2362273.2266533,1837825.46139676
"8131",8,254,-173.28950402,62.74155685,"20220512",-2360660.30422343,1863635.10199659
"9131",9,273,-173.64949576,62.61006956,"20220512",-2360660.49126403,1887831.6767689
"10131",10,295,-174.05315813,62.45989067,"20220512",-2360660.70709449,1915254.47383621
"11156",11,257,-173.73223588,62.30883546,"20220512",-2384857.35645813,1912834.99988579
"12139",12,0,-173.39871039,62.13615455,"20220512",-2411473.67853153,1911222.11307978
"13131",13,0,-173.10043038,61.95538139,"20220512",-2437718.94307876,1911445.37777676
"14131",14,0,-172.74200852,62.09614904,"20220512",-2436850.54348647,1886267.69227442
"15131",15,0,-172.37301955,62.21931067,"20220512",-2437718.54562213,1861958.28583285
"16131",16,0,-172.01043703,62.34746359,"20220512",-2437718.35458089,1837648.8452323
"1609",1,0,-173.05576386,62.26233287,"20220513",-2411473.49214075,1887832.07778017
"2132",2,0,-173.33655426,62.42821497,"20220513",-2387276.81855827,1887831.88592911
"3132",3,0,-172.67357453,62.40051872,"20220513",-2411473.28765688,1862022.41413149
"4132",4,163,-172.9293529,62.57602444,"20220513",-2387276.60372308,1860409.10948969
"5132",5,0,-172.3087748,62.53892242,"20220513",-2410666.53116729,1837019.28420536
"6132",6,0,-172.59435311,62.72215112,"20220513",-2384856.75697129,1836212.53598877
"7132",7,211,-172.8825669,62.86960264,"20220513",-2362273.2266533,1837825.46139676
"8132",8,186,-173.28950402,62.74155685,"20220513",-2360660.30422343,1863635.10199659
"9132",9,259,-173.64949576,62.61006956,"20220513",-2360660.49126403,1887831.6767689
"10132",10,347,-174.05315813,62.45989067,"20220513",-2360660.70709449,1915254.47383621
"11157",11,242,-173.73223588,62.30883546,"20220513",-2384857.35645813,1912834.99988579
"12140",12,0,-173.39871039,62.13615455,"20220513",-2411473.67853153,1911222.11307978
"13132",13,0,-173.10043038,61.95538139,"20220513",-2437718.94307876,1911445.37777676
"14132",14,0,-172.74200852,62.09614904,"20220513",-2436850.54348647,1886267.69227442
"15132",15,0,-172.37301955,62.21931067,"20220513",-2437718.54562213,1861958.28583285
"16132",16,0,-172.01043703,62.34746359,"20220513",-2437718.35458089,1837648.8452323
"1700",1,0,-173.05576386,62.26233287,"20220514",-2411473.49214075,1887832.07778017
"2133",2,0,-173.33655426,62.42821497,"20220514",-2387276.81855827,1887831.88592911
"3133",3,0,-172.67357453,62.40051872,"20220514",-2411473.28765688,1862022.41413149
"4133",4,0,-172.9293529,62.57602444,"20220514",-2387276.60372308,1860409.10948969
"5133",5,0,-172.3087748,62.53892242,"20220514",-2410666.53116729,1837019.28420536
"6133",6,0,-172.59435311,62.72215112,"20220514",-2384856.75697129,1836212.53598877
"7133",7,261,-172.8825669,62.86960264,"20220514",-2362273.2266533,1837825.46139676
"8133",8,282,-173.28950402,62.74155685,"20220514",-2360660.30422343,1863635.10199659
"9133",9,333,-173.64949576,62.61006956,"20220514",-2360660.49126403,1887831.6767689
"10133",10,382,-174.05315813,62.45989067,"20220514",-2360660.70709449,1915254.47383621
"11158",11,293,-173.73223588,62.30883546,"20220514",-2384857.35645813,1912834.99988579
"12141",12,0,-173.39871039,62.13615455,"20220514",-2411473.67853153,1911222.11307978
"13133",13,0,-173.10043038,61.95538139,"20220514",-2437718.94307876,1911445.37777676
"14133",14,0,-172.74200852,62.09614904,"20220514",-2436850.54348647,1886267.69227442
"15133",15,0,-172.37301955,62.21931067,"20220514",-2437718.54562213,1861958.28583285
"16133",16,0,-172.01043703,62.34746359,"20220514",-2437718.35458089,1837648.8452323
"1701",1,0,-173.05576386,62.26233287,"20220515",-2411473.49214075,1887832.07778017
"2134",2,253,-173.33655426,62.42821497,"20220515",-2387276.81855827,1887831.88592911
"3134",3,0,-172.67357453,62.40051872,"20220515",-2411473.28765688,1862022.41413149
"4134",4,0,-172.9293529,62.57602444,"20220515",-2387276.60372308,1860409.10948969
"5134",5,0,-172.3087748,62.53892242,"20220515",-2410666.53116729,1837019.28420536
"6134",6,0,-172.59435311,62.72215112,"20220515",-2384856.75697129,1836212.53598877
"7134",7,0,-172.8825669,62.86960264,"20220515",-2362273.2266533,1837825.46139676
"8134",8,0,-173.28950402,62.74155685,"20220515",-2360660.30422343,1863635.10199659
"9134",9,275,-173.64949576,62.61006956,"20220515",-2360660.49126403,1887831.6767689
"10134",10,361,-174.05315813,62.45989067,"20220515",-2360660.70709449,1915254.47383621
"11159",11,316,-173.73223588,62.30883546,"20220515",-2384857.35645813,1912834.99988579
"12142",12,0,-173.39871039,62.13615455,"20220515",-2411473.67853153,1911222.11307978
"13134",13,0,-173.10043038,61.95538139,"20220515",-2437718.94307876,1911445.37777676
"14134",14,0,-172.74200852,62.09614904,"20220515",-2436850.54348647,1886267.69227442
"15134",15,0,-172.37301955,62.21931067,"20220515",-2437718.54562213,1861958.28583285
"16134",16,0,-172.01043703,62.34746359,"20220515",-2437718.35458089,1837648.8452323
"1702",1,0,-173.05576386,62.26233287,"20220516",-2411473.49214075,1887832.07778017
"2135",2,263,-173.33655426,62.42821497,"20220516",-2387276.81855827,1887831.88592911
"3135",3,0,-172.67357453,62.40051872,"20220516",-2411473.28765688,1862022.41413149
"4135",4,0,-172.9293529,62.57602444,"20220516",-2387276.60372308,1860409.10948969
"5135",5,0,-172.3087748,62.53892242,"20220516",-2410666.53116729,1837019.28420536
"6135",6,0,-172.59435311,62.72215112,"20220516",-2384856.75697129,1836212.53598877
"7135",7,0,-172.8825669,62.86960264,"20220516",-2362273.2266533,1837825.46139676
"8135",8,0,-173.28950402,62.74155685,"20220516",-2360660.30422343,1863635.10199659
"9135",9,293,-173.64949576,62.61006956,"20220516",-2360660.49126403,1887831.6767689
"10135",10,396,-174.05315813,62.45989067,"20220516",-2360660.70709449,1915254.47383621
"11160",11,336,-173.73223588,62.30883546,"20220516",-2384857.35645813,1912834.99988579
"12143",12,0,-173.39871039,62.13615455,"20220516",-2411473.67853153,1911222.11307978
"13135",13,0,-173.10043038,61.95538139,"20220516",-2437718.94307876,1911445.37777676
"14135",14,0,-172.74200852,62.09614904,"20220516",-2436850.54348647,1886267.69227442
"15135",15,0,-172.37301955,62.21931067,"20220516",-2437718.54562213,1861958.28583285
"16135",16,0,-172.01043703,62.34746359,"20220516",-2437718.35458089,1837648.8452323
"1703",1,0,-173.05576386,62.26233287,"20220517",-2411473.49214075,1887832.07778017
"2136",2,198,-173.33655426,62.42821497,"20220517",-2387276.81855827,1887831.88592911
"3136",3,0,-172.67357453,62.40051872,"20220517",-2411473.28765688,1862022.41413149
"4136",4,0,-172.9293529,62.57602444,"20220517",-2387276.60372308,1860409.10948969
"5136",5,0,-172.3087748,62.53892242,"20220517",-2410666.53116729,1837019.28420536
"6136",6,0,-172.59435311,62.72215112,"20220517",-2384856.75697129,1836212.53598877
"7136",7,0,-172.8825669,62.86960264,"20220517",-2362273.2266533,1837825.46139676
"8136",8,0,-173.28950402,62.74155685,"20220517",-2360660.30422343,1863635.10199659
"9136",9,211,-173.64949576,62.61006956,"20220517",-2360660.49126403,1887831.6767689
